ent_num,program,sdn_name,sdn_type,title
13118,"NPWMD,IFSR",MALSHIP SHIPPING AGENCY LTD.,,
13119,HRIT-IR,DATAK TELECOM,,
13120,SDNTK,JESUS ALFREDO GUZMAN SALAZAR,individual,
13121,SDNTK,MARIA ALEJANDRINA SALAZAR HERNANDEZ,individual,
13122,NPWMD,SYRIA INTERNATIONAL ISLAMIC BANK,,
13124,SDNTK,SHAH MOHAMMAD BARAKZAI,individual,
13125,SDNTK,MOHAMMAD WALI,individual,
13126,SDNTK,ABDUL HADI,individual,
13127,SDNTK,HAJI BAZ MOHAMMAD,individual,
13128,SDNTK,NEW AHMADI LTD.,,
13129,SDNTK,MOHAMMAD WALI MONEY EXCHANGE,,
13131,IRAN,EGHTESAD NOVIN BANK,,
13132,IRAN,PARSIAN BANK,,
13133,IRAN,PASARGAD BANK,,
13134,IRAN,KARAFARIN BANK,,
13135,IRAN,SAMAN BANK,,
13136,IRAN,SARMAYEH BANK,,
13137,IRAN,TAT BANK,,
13138,IRAN,BANK-E SHAHR,,
13139,IRAN,DEY BANK,,
13140,IRAN,HEKMAT IRANIAN BANK,,
13141,IRAN,TOURISM BANK,,
13142,IRAN,IRAN ZAMIN BANK,,
13143,IRAN,MEHR IRAN CREDIT UNION BANK,,
13144,IRAN,JOINT IRAN-VENEZUELA BANK,,
13145,IRAN,TOSEE TAAVON BANK,,
13146,IRAN,ISLAMIC REGIONAL COOPERATION BANK,,
13147,IRAN,CREDIT INSTITUTION FOR DEVELOPMENT,,
13148,SDNTK,IVAN ARCHIVALDO GUZMAN SALAZAR,individual,
13149,SDNTK,OVIDIO GUZMAN LOPEZ,individual,
13150,SDNTK,OVIDIO LIMON SANCHEZ,individual,
13151,SDNTK,NOEL SALGUEIRO NEVAREZ,individual,
13152,"NPWMD,IFSR",MALEK ASHTAR UNIVERSITY OF TECHNOLOGY,,
13153,"NPWMD,IFSR",ALI FADAVI,individual,Islamic Revolutionary Guards Corps Navy Commander
13154,"NPWMD,IFSR",DANIEL FROSCH,individual,
13155,"NPWMD,IFSR",INTERNATIONAL GENERAL RESOURCING FZE,,
13156,"NPWMD,IFSR",MINISTRY OF DEFENSE LOGISTICS EXPORT,,
13157,SDGT,ABDUL BAQI BARI,individual,
13158,SDGT,BAKHT GUL,individual,
13163,TCO,TEMURI SULEIMANOVICH MIRZOYEV,individual,
13164,TCO,VLADIMIR VIKTOROVICH VAGIN,individual,
13165,TCO,LASHA PAVLOVICH SHUSHANASHVILI,individual,
13166,TCO,KOBA SHALVOVICH SHEMAZASHVILI,individual,
13167,TCO,KAKHABER PAVLOVICH SHUSHANASHVILI,individual,
13168,"FTO,SDGT",ABDALLAH AZZAM BRIGADES,,
13170,SDNTK,NASER KELMENDI,individual,
13171,SDNTK,JOSE ANTONIO SOTO GASTELUM,individual,
13172,SDNTK,SAYED WAZIR SHAH,individual,
13173,SDNTK,FRANCISCO ANTONIO COLORADO CESSA,individual,
13346,SDNTK,HERMES ALIRIO CASANOVA ORDONEZ,individual,
13347,SDNTK,JONH EDUARTH MONJE ALVARADO,individual,
13348,SDNTK,AGRO NEGOCIOS SAJE LTDA.,,
13350,SDNTK,ALDEMAR VILLOTA SEGURA,individual,
13351,SDNTK,SEGUNDO ALBERTO VILLOTA SEGURA,individual,
13353,SDNTK,ORBITAL HORIZONS CORP.,,
13355,SDNTK,INDUITEX LTDA.,,
13356,SDNTK,"I&S HOLDING COMPANY, S.A.",,
13357,SOMALIA,ABOUD ROGO MOHAMMED,individual,
13358,SDNTK,LUIS GERARDO IBARRA CARDONA,individual,
13359,SDNTK,MAYELA CARDONA MARTINEZ,individual,
13360,SDNTK,CARLOS JESUS IVAN IBARRA CARDONA,individual,
13361,SDNTK,PEDRO CARDONA MARTINEZ,individual,
13362,SDNTK,DISTRIBUIDORA GERMAY S.A. DE C.V.,,
13364,SDNTK,AUTO HOTEL PUNTO CERO,,
13365,SDNTK,"ESTACIONES DE SERVICIOS CANARIAS, S.A. DE C.V.",,
13366,SDNTK,NADIA PATRICIA ESPARRAGOZA GASTELUM,individual,
13367,SOMALIA,SUHAYL SALIM ABD EL-RAHMAN,individual,
13368,SOMALIA,OMAR AWADH OMAR,individual,
13369,SOMALIA,ABUBAKER SHARIFF AHMED,individual,
13370,SDNTK,GRISELDA NATIVIDAD LOPEZ PEREZ,individual,
13371,SDNTK,ENA ELIZABETH HERNANDEZ AMAYA,individual,
13372,NPWMD,INDUSTRIAL SOLUTIONS,,
13373,NPWMD,MECHANICAL CONSTRUCTION FACTORY,,
13374,NPWMD,SYRONICS,,
13376,SDNTK,HENRY GUBEREK GRIMBERG,individual,
13377,SDNTK,ISAAC PEREZ GUBEREK RAVINOVICZ,individual,
13378,SDNTK,C.I. DEL ISTMO S.A.S.,,
13382,SDNTK,LOLALIMES,,
13387,NPWMD,HANDASIEH,,
13391,SDNTK,DIGITAL SYS ADVISORS,,
13392,SDNTK,INVERSIONES A&E,,
13393,SDNTK,WALNUTHILL,,
13394,SDNTK,GRUPO MPV,,
13395,SDGT,ALI IBRAHIM AL-WATFA,individual,
13396,SDGT,HICHAM NMER KHANAFER,individual,
13397,SDNTK,TRASTREVA S.A. DE C.V.,,
13400,SDNTK,JOHN ZABANEH,individual,
13401,SDNTK,ALQUILERES ROSSELL,,
13402,SDNTK,DISTRIBUIDORA ROSSELL,,
13403,SDNTK,FARFAR,,
13404,SDNTK,INMOBILIARIA DATEUS,,
13405,SDNTK,"GASOLINERA Y SERVICIOS VILLABONITA, S.A. DE C.V.",,
13406,SDNTK,BRENDA GUADALUPE ESPARRAGOZA GASTELUM,individual,
13407,SDNTK,JUAN IGNACIO ESPARRAGOZA GASTELUM,individual,
13408,SDNTK,OFELIA MONZON ARAUJO,individual,
13409,SDNTK,CARLOS ARNOLDO LOBO,individual,
13413,SDNTK,ULISES GUZMAN OCHOA,individual,
13414,SDNTK,MARTIN HUMBERTO PONCE FELIX,individual,
13415,SDNTK,FELIPE GUBEREK GRIMBERG,individual,
13416,SDGT,ABBAS LOUTFE FAWAZ,individual,
13417,SDGT,ALI AHMAD CHEHADE,individual,
13418,"NPWMD,IFSR",GOOD LUCK SHIPPING L.L.C.,,
13419,SDNTK,"GRUPO CINJAB, S.A. DE C.V.",,
13420,SDNTK,"GRUPO IMPERGOZA, S.A. DE C.V.",,
13421,SDNTK,"PETROBARRANCOS, S.A. DE C.V.",,
13422,SDNTK,CRISTIAN IVAN ESPARRAGOZA GASTELUM,individual,
13423,SDGT,MUSTAFA BADR AL DIN,individual,
13428,SDNTK,JOSE GERARDO IBARRA FAVILA,individual,
13429,SDNTK,OVALDINO LORENZANA CORDON,individual,
13430,SDNTK,CONSTRUCTORA W.L.,,
13431,SDNTK,CONSTRUCTORA H.L.P.,,
13432,SDNTK,TRANSPORTES J.L. CORDON,,
13433,SDNTK,CONSTRUCTORA H.L.T.,,
13434,SDNTK,ADMINISTRADORA DEL ORIENTE,,
13435,SDNTK,IMPORTADORA Y EXPORTADORA LORENZANA,,
13436,SDNTK,"INVERSIONES IRIS MANUELA, S.A.",,
13438,SDNTK,ALMACEN PICIS,,
13439,"NPWMD,IFSR",PENTANE CHEMISTRY INDUSTRIES,,
13440,"SDGT,SYRIA,IRGC,IFSR",SYRIAN ARAB AIRLINES,,
13441,SDNTK,IMPORTADORA BORRAYO LASMIBAT,,
13442,SDNTK,SISTEMAS CONSTRUCTORES,,
13443,SDNTK,HUERTAS Y HORTALIZAS,,
13444,SDNTK,BODEGAS BANYOLAS,,
13446,SDNTK,"BUENOS AIRES SERVICIOS, S.A. DE C.V.",,
13447,SDNTK,MARIA GUADALUPE GASTELUM PAYAN,individual,
13448,SDNTK,FILEMON GARCIA AYALA,individual,
13453,SDNTK,COMERCIALIZADORA GERMAY DE SONORA S.A. DE C.V.,,
13456,SDNTK,MARTA JULIA LORENZANA CORDON,individual,
13459,SDNTK,FERNAPLAST,,
13460,SDNTK,ARIEH GUBEREK GRIMBERG,individual,
13461,SDNTK,CABOMARZO,,
13462,SDNTK,DELPSA,,
13463,SDNTK,BRODWAY COMMERCE INC.,,
13464,SDNTK,CASA VOGUE,,
13465,SDNTK,"GASODIESEL Y SERVICIOS ANCONA, S.A. DE C.V.",,
13466,SDNTK,"GASOLINERA ALAMOS COUNTRY, S.A. DE C.V.",,
13467,SDNTK,"PRODIRA CASA DE CAMBIO, ACTIVIDAD AUXILIAR DEL CREDITO S.A. DE C.V.",,
13471,SYRIA,ADIB MAYALEH,individual,Governor of Central Bank of Syria
13475,SDNTK,HACIENDA SANTA INES,,
13476,SDNTK,BOUTIQUE MARLLORY,,
13477,SDNTK,CORPORACION DAIMEX S.A.,,
13479,SDNTK,ELVIRA ARAUJO MONZON,individual,
13480,SDNTK,JUVENCIO IGNACIO GONZALEZ PARADA,individual,
13481,SDNTK,JOSE MIGUEL HANDAL PEREZ,individual,
13482,NPWMD,BUSINESS LAB,,
15000,SDNTK,MEZA FLORES DRUG TRAFFICKING ORGANIZATION,,
15001,SDNTK,FAUSTO ISIDRO MEZA FLORES,individual,
15002,SDNTK,AUGUSTIN FLORES APODACA,individual,
15003,SDNTK,SALOME MEZA FLORES,individual,
15004,SDNTK,FAUSTO ISIDRO MEZA ANGULO,individual,
15005,SDGT,ROSHAN MONEY EXCHANGE,,
15006,SDGT,HAJI KHAIRULLAH HAJI SATTAR MONEY EXCHANGE,,
15007,SDGT,HAJI ABDUL SATTAR BARAKZAI,individual,
15008,SDGT,HAJI KHAIRULLAH BARAKZAI,individual,
15009,SDGT,ABUBAKAR SHEKAU,individual,
15010,SDGT,ABUBAKAR ADAM KAMBAR,individual,
15011,SDGT,KHALID AL-BARNAWI,individual,
15012,SDGT,AITZOL IRIONDO YARZA,individual,
15014,SDNTK,"SERVICIOS CHULAVISTA, S.A. DE C.V.",,
15015,SDNTK,"ADT PETROSERVICIOS, S.A. DE C.V.",,
15016,SDNTK,VICTOR MANUEL FELIX FELIX,individual,
15018,SDNTK,JORGE GUILLERMO GONZALEZ CARDENAS,individual,
15020,SDNTK,OSCAR DOMINGUEZ VILLA DIAZ,individual,
15021,SDNTK,RIGOBERTO DIAS PANIAGUA,individual,
15022,SDNTK,GABRIELA VAZQUEZ VILLAVICENCIO,individual,
15036,IRAN,SHONA,vessel,
15037,IRAN,SUNDIAL,vessel,
15038,IRAN,SILVER CLOUD,vessel,
15039,IRAN,ALERT,vessel,
15040,IRAN,ABELIA,vessel,
15041,IRAN,BANEH,vessel,
15042,IRAN,DAMAVAND,vessel,
15043,IRAN,DECESIVE,vessel,
15044,IRAN,DARAB,vessel,
15045,IRAN,DAL LAKE,vessel,
15046,IRAN,DAYLAM,vessel,
15047,IRAN,DELVAR,vessel,
15048,IRAN,DENA,vessel,
15049,IRAN,FIANGA,vessel,
15050,IRAN,ZEUS,vessel,
15051,IRAN,HALISTIC,vessel,
15052,IRAN,AMBER,vessel,
15053,IRAN,MARINA,vessel,
15054,IRAN,MAJESTIC,vessel,
15055,IRAN,HAPPINESS,vessel,
15056,IRAN,HONESTY,vessel,
15057,IRAN,HYDRA,vessel,
15058,IRAN,COURAGE,vessel,
15059,IRAN,DOVE,vessel,
15060,IRAN,HORIZON,vessel,
15061,IRAN,HUWAYZEH,vessel,
15062,IRAN,IMICO NEKA 455,vessel,
15063,IRAN,IMICO NEKA 456,vessel,
15064,IRAN,IMICO NEKA 457,vessel,
15065,IRAN,IRAN FAHIM,vessel,
15066,IRAN,IRAN FALAGH,vessel,
15068,IRAN,IRAN FAZEL,vessel,
15070,IRAN,MARIVAN,vessel,
15071,IRAN,NYOS,vessel,
15072,IRAN,NAINITAL,vessel,
15073,IRAN,NATIVE LAND,vessel,
15074,IRAN,NAPOLI,vessel,
15075,IRAN,MAHARLIKA,vessel,
15076,IRAN,SUNSHINE,vessel,
15077,IRAN,SPOTLESS,vessel,
15078,IRAN,SARDASHT,vessel,
15079,IRAN,SPLENDOUR,vessel,
15080,IRAN,SABRINA,vessel,
15081,IRAN,SWALLOW,vessel,
15082,IRAN,SPARROW,vessel,
15083,IRAN,SANCHI,vessel,
15084,IRAN,SUCCESS,vessel,
15085,IRAN,SUNEAST,vessel,
15086,IRAN,SMOOTH,vessel,
15087,IRAN,FORTUN,vessel,
15088,IRAN,SALALEH,vessel,
15089,IRAN,DOJRAN,vessel,
15090,IRAN,SUPERIOR,vessel,
15091,IRAN,TOLOU,vessel,
15092,IRAN,VALFAJR2,vessel,
15093,IRAN,YAGHOUB,vessel,
15094,IRAN,YANGZHOU DAYANG DY905,vessel,
15095,IRAN,YOUSEF,vessel,
15096,"NPWMD,IFSR",INFORMATION SYSTEMS IRAN,,
15097,"NPWMD,IFSR",ELECTRONIC COMPONENTS INDUSTRIES CO,,
15098,"NPWMD,IFSR",ADVANCED INFORMATION AND COMMUNICATION TECHNOLOGY CENTER,,
15099,"NPWMD,IFSR",DIGITAL MEDIA LAB,,
15100,"NPWMD,IFSR",MOBILE VALUE-ADDED SERVICES LABORATORY,,
15101,"NPWMD,IFSR",HAMID REZA RABIEE,individual,
15102,SDNTK,DANIEL MORENO,individual,
15103,SDNTK,DION ZABANEH,individual,
15105,SDNTK,ANGELINA FLORES APODACA,individual,
15106,SDNTK,MAYAN KING LIMITED,,
15107,SDNTK,PANFILO FLORES APODACA,individual,
15108,SDNTK,MID-SOUTH INVESTMENTS LIMITED,,
15109,SDNTK,ARACELI CHAN INZUNA,individual,
15110,SDNTK,CROWN PARADISE ENTERPRISES LTD.,,
15111,SDNTK,BELIZE CHEMICALS LIMITED,,
15112,SDNTK,FLOR ANGELY MEZA FLORES,individual,
15113,SDNTK,D'S SUPERMARKET COMPANY LTD.,,
15114,SDNTK,AUTO SERVICIO JATZIRY S.A. DE C.V.,,
15115,SDNTK,CONSTRUCTORA JATZIRY DE GUASAVE S.A. DE C.V.,,
15116,SDNTK,AUTOTRANSPORTES TERRESTRES S.A. DE C.V.,,
15117,IRAN,NATIONAL IRANIAN TANKER COMPANY,,
15118,IRAN,NATIONAL IRANIAN TANKER COMPANY LLC,,
15119,IRAN,N.I.T.C. REPRESENTATIVE OFFICE,,
15120,IRAN,ARTA SHIPPING ENTERPRISES LIMITED,,
15121,IRAN,ARASH SHIPPING ENTERPRISES LIMITED,,
15122,IRAN,PROTON PETROCHEMICALS SHIPPING LIMITED,,
15123,IRAN,DANESH SHIPPING COMPANY LIMITED,,
15124,IRAN,DAVAR SHIPPING CO LTD,,
15125,IRAN,HADI SHIPPING COMPANY LIMITED,,
15126,IRAN,HARAZ SHIPPING COMPANY LIMITED,,
15127,IRAN,HATEF SHIPPING COMPANY LIMITED,,
15128,IRAN,HIRMAND SHIPPING COMPANY LIMITED,,
15129,IRAN,HODA SHIPPING COMPANY LIMITED,,
15130,IRAN,HOMA SHIPPING COMPANY LIMITED,,
15131,IRAN,HONAR SHIPPING COMPANY LIMITED,,
15132,IRAN,TC SHIPPING COMPANY LIMITED,,
15133,IRAN,MEHRAN SHIPPING COMPANY LIMITED,,
15134,IRAN,MERSAD SHIPPING COMPANY LIMITED,,
15135,IRAN,SAMAN SHIPPING COMPANY LIMITED,,
15136,IRAN,ASAN SHIPPING ENTERPRISE LIMITED,,
15137,IRAN,SARV SHIPPING COMPANY LIMITED,,
15138,IRAN,SEPID SHIPPING COMPANY LIMITED,,
15139,IRAN,SIMA SHIPPING COMPANY LIMITED,,
15140,IRAN,SINA SHIPPING COMPANY LIMITED,,
15141,IRAN,CASPIAN MARITIME LIMITED,,
15142,IRAN,MINAB SHIPPING COMPANY LIMITED,,
15144,IRAN,PARS PETROCHEMICAL SHIPPING COMPANY,,
15145,IRAN,DENA TANKERS FZE,,
15146,SDNTK,JOSE MIGUEL HANDAL LARACH,individual,
15147,"NPWMD,IFSR",HOSSEIN TANIDEH,individual,
15148,"NPWMD,IFSR",CENTER FOR INNOVATION AND TECHNOLOGY COOPERATION,,
15149,NPWMD,AMIN,vessel,
15150,NPWMD,HAMD,vessel,
15151,NPWMD,IRAN CHARAK,vessel,
15152,NPWMD,IRAN PARAK,vessel,
15153,NPWMD,IRAN SHALAK,vessel,
15154,NPWMD,IRAN YOUSHAT,vessel,
15155,NPWMD,SOBHAN,vessel,
15156,BURMA,INNWA BANK LTD,,
15157,BURMA,DIRECTORATE OF DEFENCE INDUSTRIES,,
15160,IRAN,PETRO SUISSE INTERTRADE COMPANY SA,,
15161,IRAN,HONG KONG INTERTRADE COMPANY,,
15162,IRAN,NOOR ENERGY (MALAYSIA) LTD.,,
15163,IRAN,PETRO ENERGY INTERTRADE COMPANY,,
15169,SDNTK,CORPORACION HANDAL S. DE R.L.,,
15182,SDNTK,AUTO PARTES HANDAL S. DE R.L. DE C.V.,,
15184,SDNTK,SUPERTIENDAS HANDAL S. DE R.L.,,
15186,SDNTK,JM TROYA,,
15187,SDNTK,J & E S. DE R.L. DE C.V.,,
15188,SDNTK,RANCHO LA HERRADURA,,
15189,SDNTK,EASY CASH S. DE R.L.,,
15190,SDNTK,COMERCIALIZADORA CACHO S.A. DE C.V.,,
15193,SYRIA,SUBHI AHMAD AL-ABDULLAH,individual,Minister of Agriculture and Agrarian Reform
15194,SYRIA,MOHAMMAD AL-JLEILATI,individual,Minister of Finance
15195,SYRIA,MOHAMMAD YEHYA MOALLA,individual,Minister of Higher Education
15196,SYRIA,HAZWAN AL-WAZZ,individual,Minister of Education
15197,SYRIA,MOHAMMAD ZAFER MIHBEK,individual,Minister of Economy and Foreign Trade
15198,SYRIA,FUAD SHUKRI KURDI,individual,Minister of Industry
15199,SYRIA,MAHMOUD IBRAHIM SAID,individual,Minister of Transport
15200,SYRIA,SAFWAN AL-ASSAF,individual,Minister of Housing and Urban Development
15201,SYRIA,YASSER AL-SIBAEI,individual,Minister of Public Works
15202,SYRIA,SAID MU'ZI HNEIDI,individual,Minister of Oil and Mineral Resources
15203,SYRIA,LUBANAH MSHAWEH,individual,Minister of Culture
15204,SYRIA,JASSIM MOHAMMAD ZAKARYA,individual,Minister of Social Affairs and Labor
15205,SYRIA,OMRAN AHED AL-ZOUBI,individual,Minister of Information
15206,SYRIA,ALI HAIDAR,individual,Minister of State for National Reconciliation Affairs
15207,SYRIA,NAZIRA FARAH SARKIS,individual,Minister of State for Environment Affairs
15208,SDGT,AHMED ABDULRAHMAN SIHAB AHMED SIHAB,individual,
15216,SYRIA,QADRI JAMIL,individual,Deputy Prime Minister for Economic Affairs; Minister of Internal Trade and Consumer Protection
15217,SYRIA,DREX TECHNOLOGIES S.A.,,
15218,SYRIA,MOHAMMAD ABDUL-SATTAR AL-SAYYED,individual,Minister of Religious Endowments
15219,SYRIA,RADWAN HABIB,individual,Minister of Justice
15220,SYRIA,HALA MOHAMMAD AL-NASSER,individual,Minister of Tourism
15221,SYRIA,BASSAM HANNA,individual,Minister of Water Resources
15222,SYRIA,MANSOUR FADLALLAH AZZAM,individual,Minister of Presidential Affairs
15223,SYRIA,WAEL NADER AL-HALQI,individual,Minister of Health
15224,SYRIA,HUSSEIN MAHMOUD FARZAT,individual,Minister of State
15225,SYRIA,OMAR IBRAHIM GHALAWANJI,individual,Deputy Prime Minister for Services Affairs; Minister of Local Administration
15226,SYRIA,IMAD MOHAMMAD DEEB KHAMIS,individual,Minister of Electricity
15227,SYRIA,IMAD ABDUL-GHANI SABOUNI,individual,Minister of Communications and Technology
15228,SYRIA,JOSEPH JURJI SWEID,individual,Minister of State
15229,TCO,GIUSEPPE DELL'AQUILA,individual,
15230,TCO,MARIO CATERINO,individual,
15231,TCO,PAOLO DI MAURO,individual,
15232,TCO,ANTONIO IOVINE,individual,
15233,TCO,MICHELE ZAGARIA,individual,
15238,SDNTK,MOHAMMAD NAIM BARICH,individual,
15241,SDGT,TALAL HAMIYAH,individual,
15252,SDNTK,CENOBIO FLORES PACHECO,individual,
15253,SDNTK,JESUS ALFREDO SALAZAR RAMIREZ,individual,
15254,SDNTK,GUILLERMO NIEBLAS NAVA,individual,
15255,SDNTK,RAMON IGNACIO PAEZ SOTO,individual,
15256,SDNTK,FELIPE DE JESUS SOSA CANISALES,individual,
15257,SDNTK,ARMANDO LOPEZ AISPURO,individual,
15258,SDNTK,JOSE JAVIER RASCON RAMIREZ,individual,
15259,SDNTK,RAUL SABORI CISNEROS,individual,
15270,SDGT,AZZAM ABDULLAH ZUREIK AL-MAULID AL-SUBHI,individual,
15276,SYRIA,FAHD JASSEM AL-FREIJ,individual,Deputy Commander-in-Chief of the Army and the Armed Forces and Minister of Defense
15337,SDNTK,"URBANIZADORA NUEVA ITALIA, S.A. DE C.V.",,
15342,SDNTK,"SOCIALIKA RENTAS Y CATERING, S.A. DE C.V.",,
15343,SDNTK,ROBERTO MANUEL LOPEZ PERDIGON,individual,
15344,SDNTK,"CONSTRUCTORA FR DE VENEZUELA, C.A.",,
15346,NPWMD,EP-CFD,aircraft,
15347,NPWMD,EP-CFE,aircraft,
15348,NPWMD,EP-CFH,aircraft,
15349,NPWMD,EP-CFI,aircraft,
15350,NPWMD,EP-CFJ,aircraft,
15351,NPWMD,EP-CFK,aircraft,
15352,NPWMD,EP-CFL,aircraft,
15353,NPWMD,EP-CFM,aircraft,
15354,NPWMD,EP-CFO,aircraft,
15355,NPWMD,EP-CFP,aircraft,
15356,NPWMD,EP-CFQ,aircraft,
15357,NPWMD,EP-CFR,aircraft,
15358,NPWMD,EP-IAA,aircraft,
15359,NPWMD,EP-IAB,aircraft,
15360,NPWMD,EP-IAC,aircraft,
15361,NPWMD,EP-IAD,aircraft,
15362,NPWMD,EP-IAG,aircraft,
15363,NPWMD,EP-IAH,aircraft,
15364,NPWMD,EP-IAI,aircraft,
15365,NPWMD,EP-IAM,aircraft,
15366,NPWMD,EP-IBA,aircraft,
15367,NPWMD,EP-IBB,aircraft,
15368,NPWMD,EP-IBC,aircraft,
15369,NPWMD,EP-IBD,aircraft,
15370,NPWMD,EP-IBG,aircraft,
15371,NPWMD,EP-IBH,aircraft,
15372,NPWMD,EP-IBI,aircraft,
15373,NPWMD,EP-IBJ,aircraft,
15374,NPWMD,EP-IBK,aircraft,
15375,NPWMD,EP-IBL,aircraft,
15376,NPWMD,EP-IBM,aircraft,
15377,NPWMD,EP-IBN,aircraft,
15378,NPWMD,EP-IBP,aircraft,
15379,NPWMD,EP-IBQ,aircraft,
15380,NPWMD,EP-IBS,aircraft,
15381,NPWMD,EP-IBT,aircraft,
15382,NPWMD,EP-IBV,aircraft,
15383,NPWMD,EP-IBZ,aircraft,
15384,NPWMD,EP-ICD,aircraft,
15385,NPWMD,EP-ICE,aircraft,
15386,NPWMD,EP-ICF,aircraft,
15387,NPWMD,EP-IDA,aircraft,
15388,NPWMD,EP-IDD,aircraft,
15389,NPWMD,EP-IDF,aircraft,
15390,NPWMD,EP-IDG,aircraft,
15391,NPWMD,EP-IEB,aircraft,
15392,NPWMD,EP-IEC,aircraft,
15393,NPWMD,EP-IED,aircraft,
15394,NPWMD,EP-IEE,aircraft,
15395,NPWMD,EP-IEF,aircraft,
15396,NPWMD,EP-IEG,aircraft,
15397,NPWMD,EP-IRK,aircraft,
15398,NPWMD,EP-IRL,aircraft,
15399,NPWMD,EP-IRM,aircraft,
15400,NPWMD,EP-IRN,aircraft,
15401,NPWMD,EP-IRR,aircraft,
15402,NPWMD,EP-IRS,aircraft,
15403,NPWMD,EP-IRT,aircraft,
15404,NPWMD,EP-MDD,aircraft,
15405,NPWMD,EP-MDE,aircraft,
15406,NPWMD,UR-BXI,aircraft,
15407,NPWMD,UR-BXL,aircraft,
15408,NPWMD,UR-BXM,aircraft,
15411,NPWMD,UR-CGS,aircraft,
15412,TCO,MS-13,,
15413,SDGT,SAJJID MIR,individual,
15414,SDGT,ABDULLAH MUJAHID,individual,
15415,SDGT,AHMED YAQUB,individual,
15416,SDGT,HAFIZ KHALID WALID,individual,
15417,SDGT,QARI MUHAMMAD YAQOOB SHEIKH,individual,
15418,SDGT,AMIR HAMZA,individual,
15419,SDGT,ABDULLAH MUNTAZIR,individual,
15420,SDGT,TALHA SAEED,individual,
15421,NPWMD,UR-CGT,aircraft,
15422,NPWMD,UR-CJQ,aircraft,
15423,NPWMD,UR-CHW,aircraft,
15424,NPWMD,UR-CHX,aircraft,
15425,NPWMD,UR-CHY,aircraft,
15426,NPWMD,UR-CHZ,aircraft,
15431,SDGT,EP-GOM,aircraft,
15432,SDGT,EP-GOL,aircraft,
15433,SDGT,EP-GOQ,aircraft,
15434,SDGT,EP-GOY,aircraft,
15435,SDGT,EP-GOX,aircraft,
15436,SDGT,EX-35011,aircraft,
15437,SDGT,EX-301,aircraft,
15438,SDGT,EP-MNG,aircraft,
15439,SDGT,EP-MNH,aircraft,
15440,SDGT,EP-MNI,aircraft,
15441,SDGT,EP-MNJ,aircraft,
15442,SDGT,EP-MNK,aircraft,
15443,SDGT,EP-MNL,aircraft,
15444,SDGT,EP-MNQ,aircraft,
15445,SDGT,EK-30064,aircraft,
15449,SDGT,EP-MHA,aircraft,
15450,SDGT,EP-MHF,aircraft,
15451,SDGT,EP-MHG,aircraft,
15452,SDGT,EP-MHJ,aircraft,
15453,SDGT,EP-MHL,aircraft,
15454,SDGT,EP-MHM,aircraft,
15455,SDGT,EP-MHO,aircraft,
15456,SDGT,EP-MHP,aircraft,
15457,SDGT,EP-MNA,aircraft,
15458,SDGT,EP-MNB,aircraft,
15459,SDGT,EP-MNC,aircraft,
15460,SDGT,EP-MND,aircraft,
15461,SDGT,EP-MNE,aircraft,
15462,SDGT,EP-MNM,aircraft,
15463,SDGT,EP-MNN,aircraft,
15464,SDGT,EP-MNO,aircraft,
15465,SDGT,EP-MNP,aircraft,
15466,SDGT,EP-MNR,aircraft,
15467,SDGT,EP-MNS,aircraft,
15468,SDGT,EP-MNT,aircraft,
15469,SDGT,EP-MNU,aircraft,
15470,SDGT,EP-MNV,aircraft,
15471,SDGT,EP-MNX,aircraft,
15472,SDGT,EP-MOA,aircraft,
15473,SDGT,EP-MOB,aircraft,
15474,SDGT,EP-MOC,aircraft,
15475,SDGT,EP-MOE,aircraft,
15476,SDGT,EP-MOF,aircraft,
15477,SDGT,EP-MOG,aircraft,
15478,SDGT,EP-VIP,aircraft,
15481,SDGT,F-OJHH,aircraft,
15482,SDGT,F-OJHI,aircraft,
15484,"FTO,SDGT",HAQQANI NETWORK,,
15486,"SYRIA,NPWMD,IFSR",ARMY SUPPLY BUREAU,,
15487,"NPWMD,IFSR",BELVNESHPROMSERVICE,,
15488,NPWMD,AMR ARMANAZI,individual,
15490,SDNTK,ALFREDO ANDRADE PARRA,individual,
15492,SDGT,WAQFIYA RI'AYA AL-USRA AL-FILISTINYA WA AL-LUBNANYA,,
15493,SDGT,AL-QUDS INTERNATIONAL FOUNDATION,,
15495,TCO,SUMIYOSHI-KAI,,
15496,TCO,SHIGEO NISHIGUCHI,individual,
15497,TCO,HAREAKI FUKUDA,individual,
15500,SDNTK,DAMASO LOPEZ NUNEZ,individual,
15501,SDNTK,INES CORONEL BARRERAS,individual,
15515,SDGT,KHALIL YUSIF HARB,individual,
15516,SDGT,MAULAWI ADAM KHAN ACHEKZAI,individual,
15517,SDGT,AAMIR ALI CHAUDHRY,individual,
15518,SDGT,QARI AYYUB BASHIR,individual,
15520,SDGT,ADEL RADI SAQR AL-WAHABI AL-HARBI,individual,
15521,SDNTK,"DESARROLLOS EVEREST, S.A. DE C.V.",,
15522,SDNTK,JORGE ENRIQUE ESQUERRA ESQUER,individual,
15523,SDNTK,JULIO CESAR ESTRADA GUTIERREZ,individual,
15525,SDNTK,CARLOS ALBERTO LEON SANTIESTEBAN,individual,
15527,DRCONGO,SULTANI MAKENGA,individual,Colonel
15528,SDNTK,DIEGO PEREZ HENAO,individual,
15529,SDNTK,LOS RASTROJOS,,
